PY_DM_TAG,MERCHANT_CAT,TRANSACTION_DATE,PERIOD,MONTH,MCC,INDUSTRY,MERCHANT_NAME,TRXN_CODE,AMOUNT,TRXN_COUNT,CARD_ACCEPTOR_ID,USD_PHP_TAG,DB_CR_TAG,DB_CR_AMOUNT,CONVERTED_AMOUNT
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7221,SERVICES,HPY*STILLSPHOTOSTUD,Sale Transaction,1000.0000000000000000,2,7030000006254,0,Debit,1000.0000000000000000,1000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7298,BEAUTY,HPY*BKS,Sale Transaction,1299.0000000000000000,3,7030000006254,0,Debit,1299.0000000000000000,1299.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7298,BEAUTY,HPY*CUTZANDCURLZBYJ,Sale Transaction,2537.5000000000000000,5,7030000006254,0,Debit,2537.5000000000000000,2537.5000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7399,OFFICE SERVICE,HPY*HIRAIAENGRAVING,Sale Transaction,7196.0000000000000000,1,7030000006254,0,Debit,7196.0000000000000000,7196.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7399,OFFICE SERVICE,HPY*SKNY,Sale Transaction,849.0000000000000000,1,7030000006254,0,Debit,849.0000000000000000,849.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,7941,RECREATION,HPY*SIARGAOWAKEPARK,Sale Transaction,6000.0000000000000000,1,7030000006254,0,Debit,6000.0000000000000000,6000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,8299,SCHOOLS,HPY*AUXESISREVIEWCO,Sale Transaction,13999.0000000000000000,2,7250000006328,0,Debit,13999.0000000000000000,13999.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-09,2026,3,8999,RECREATION,HPY*GESTALT,Sale Transaction,3800.0000000000000000,1,7030000006254,0,Debit,3800.0000000000000000,3800.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,4789,TRAVEL,HPY*APERFECTDAYWEDC,Sale Transaction,66528.0000000000000000,1,7030000006254,0,Debit,66528.0000000000000000,66528.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,4816,TELECOMMUNICATION,HPY*BAKINGEXCELLENC,Sale Transaction,300.0000000000000000,1,7250000006328,0,Debit,300.0000000000000000,300.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,4816,TELECOMMUNICATION,HPY*SNKRHB,Sale Transaction,1889.0000000000000000,1,7030000006254,0,Debit,1889.0000000000000000,1889.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,4816,TELECOMMUNICATION,HPY*SHEETHUBPH2,Sale Transaction,749.0000000000000000,1,7250000006300,0,Debit,749.0000000000000000,749.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,4816,TELECOMMUNICATION,HPY*MOONBUGTEATRADI,Sale Transaction,1300.0000000000000000,2,7250000006328,0,Debit,1300.0000000000000000,1300.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5045,OFFICE SUPPLIES,HPY*EFZCOMPUTERPART,Sale Transaction,54025.0000000000000000,1,7030000006254,0,Debit,54025.0000000000000000,54025.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5085,HARDWARE,HPY*GOLDFORTUNETEXT,Sale Transaction,334095.9000000000000000,3,7030000006254,0,Debit,334095.9000000000000000,334095.9000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5399,MISC RETAIL,HPY*PALMSCO,Credit Transaction,12880.0000000000000000,1,7030000006254,0,Credit,-12880.0000000000000000,-12880.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5541,PETROLEUM,HPY*BLEUCIELAUTOMAT,Sale Transaction,2000.0000000000000000,1,7030000006254,0,Debit,2000.0000000000000000,2000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5611,RETAIL,HPY*LOCALSCLOTHINGC,Sale Transaction,2776.8000000000000000,2,7030000006254,0,Debit,2776.8000000000000000,2776.8000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5611,RETAIL,HPY*MNLA,Sale Transaction,26774.0000000000000000,10,7030000006254,0,Debit,26774.0000000000000000,26774.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5651,RETAIL,HPY*RESETATHLEISURE,Sale Transaction,4547.0000000000000000,1,7030000006254,0,Debit,4547.0000000000000000,4547.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5699,RETAIL,HPY*BOHOMANILA,Sale Transaction,3860.4800000000000000,1,7030000006254,0,Debit,3860.4800000000000000,3860.4800000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5699,RETAIL,HPY*NATIONALGEO,Sale Transaction,12145.0000000000000000,2,7030000006254,0,Debit,12145.0000000000000000,12145.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5699,RETAIL,HPY*NATIONALGEO,Credit Transaction,10121.6300000000000000,1,7030000006254,0,Credit,-10121.6300000000000000,-10121.6300000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5814,FAST FOOD RESTAURANTS,HPY*FRANKANDCAROLSC,Sale Transaction,1360.0000000000000000,1,7250000006300,0,Debit,1360.0000000000000000,1360.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5941,RETAIL,HPY*LEVELUPFITNESSS,Sale Transaction,48750.0000000000000000,11,7030000006254,0,Debit,48750.0000000000000000,48750.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5941,RETAIL,HPY*OUTDOORSTATEMEN,Sale Transaction,1956.0000000000000000,3,7030000006254,0,Debit,1956.0000000000000000,1956.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5941,RETAIL,HPY*LEVELUPFITNESSS,Credit Transaction,2250.0000000000000000,1,7030000006254,0,Credit,-2250.0000000000000000,-2250.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5943,OFFICE SUPPLIES,HPY*APPLEPRINTS,Sale Transaction,1130.0000000000000000,1,7030000006254,0,Debit,1130.0000000000000000,1130.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5948,RETAIL,HPY*THELOOKCOLLECTI,Sale Transaction,14748.2000000000000000,1,7030000006254,0,Debit,14748.2000000000000000,14748.2000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5971,RETAIL,HPY*AMINGHIRAYA,Sale Transaction,5580.0000000000000000,1,7030000006254,0,Debit,5580.0000000000000000,5580.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5977,BEAUTY,HPY*THREEWOMENOPC,Sale Transaction,4125.0000000000000000,4,7030000006254,0,Debit,4125.0000000000000000,4125.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5995,RETAIL,HPY*PINEAPPLEPETSPH,Sale Transaction,45027.0000000000000000,2,7030000006254,0,Debit,45027.0000000000000000,45027.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5999,RETAIL,HPY*PRENTAPH,Sale Transaction,1065.0000000000000000,1,7030000006254,0,Debit,1065.0000000000000000,1065.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,5999,RETAIL,HPY*TACTICALASIAINC,Sale Transaction,2750.0000000000000000,1,7030000006254,0,Debit,2750.0000000000000000,2750.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7261,SERVICES,HPY*PAWRADISEAFTERL,Sale Transaction,100.0000000000000000,1,7030000006254,0,Debit,100.0000000000000000,100.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7277,SERVICES,HPY*MANDALANARRATIV,Sale Transaction,1600.0000000000000000,1,7030000006254,0,Debit,1600.0000000000000000,1600.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7298,BEAUTY,HPY*BKS,Sale Transaction,1000.0000000000000000,2,7030000006254,0,Debit,1000.0000000000000000,1000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7298,BEAUTY,HPY*CUTZANDCURLZBYJ,Sale Transaction,507.5000000000000000,1,7030000006254,0,Debit,507.5000000000000000,507.5000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7298,BEAUTY,HPY*ELITEELEMENTSGR,Sale Transaction,1048.0000000000000000,1,7030000006254,0,Debit,1048.0000000000000000,1048.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7311,SERVICES,HPY*JAFDIGITALMARKE,Sale Transaction,8410.1000000000000000,1,7030000006254,0,Debit,8410.1000000000000000,8410.1000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7399,OFFICE SERVICE,HPY*DYNADVANCE,Sale Transaction,4779.2000000000000000,1,7030000006254,0,Debit,4779.2000000000000000,4779.2000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7399,OFFICE SERVICE,HPY*SKNY,Sale Transaction,95940.0000000000000000,1,7030000006254,0,Debit,95940.0000000000000000,95940.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,7399,OFFICE SERVICE,HPY*HIRAIAENGRAVING,Sale Transaction,1699.0000000000000000,1,7030000006254,0,Debit,1699.0000000000000000,1699.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,8299,SCHOOLS,HPY*AUXESISREVIEWCO,Sale Transaction,5000.0000000000000000,1,7250000006328,0,Debit,5000.0000000000000000,5000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,8299,SCHOOLS,HPY*PROJECTPADAYON,Sale Transaction,6505.0000000000000000,3,7250000006328,0,Debit,6505.0000000000000000,6505.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-10,2026,3,8999,RECREATION,HPY*THEDIYWEDDINGPL,Sale Transaction,299.0000000000000000,1,7030000006254,0,Debit,299.0000000000000000,299.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4722,TRAVEL,HPY*TRIPTRAVELCONSU,Sale Transaction,42075.0000000000000000,1,7250000006319,0,Debit,42075.0000000000000000,42075.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4816,TELECOMMUNICATION,HPY*CIRCUITROCKS,Sale Transaction,1676.0000000000000000,1,7030000006254,0,Debit,1676.0000000000000000,1676.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4816,TELECOMMUNICATION,HPY*YUMENOMATCHA,Sale Transaction,18200.0000000000000000,2,7250000006328,0,Debit,18200.0000000000000000,18200.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4816,TELECOMMUNICATION,HPY*PHARMLINEMEDFOR,Sale Transaction,1650.0000000000000000,1,7250000006328,0,Debit,1650.0000000000000000,1650.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4816,TELECOMMUNICATION,HPY*SHEETHUBPH2,Sale Transaction,749.0000000000000000,1,7250000006300,0,Debit,749.0000000000000000,749.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,4816,TELECOMMUNICATION,HPY*SYMMETRYLABINC,Sale Transaction,1111.4300000000000000,1,7030000006254,0,Debit,1111.4300000000000000,1111.4300000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5085,HARDWARE,HPY*GOLDFORTUNETEXT,Sale Transaction,95178.2400000000000000,2,7030000006254,0,Debit,95178.2400000000000000,95178.2400000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5533,AUTOMOTIVE,HPY*ORION,Sale Transaction,1700.0000000000000000,1,7250000006293,0,Debit,1700.0000000000000000,1700.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5611,RETAIL,HPY*HYSTERIA,Sale Transaction,1086.0500000000000000,1,7030000006254,0,Debit,1086.0500000000000000,1086.0500000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5611,RETAIL,HPY*MNLA,Sale Transaction,21951.0000000000000000,10,7030000006254,0,Debit,21951.0000000000000000,21951.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5621,RETAIL,HPY*CARINO,Credit Transaction,20580.0000000000000000,2,7030000006254,0,Credit,-20580.0000000000000000,-20580.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5699,RETAIL,HPY*HITPAYTERMINALP,Sale Transaction,10800.0000000000000000,1,7030000006254,0,Debit,10800.0000000000000000,10800.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5814,FAST FOOD RESTAURANTS,HPY*SUSHIFIX,Sale Transaction,1420.0000000000000000,1,7250000006300,0,Debit,1420.0000000000000000,1420.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5814,FAST FOOD RESTAURANTS,HPY*RMFOOD,Sale Transaction,8400.0000000000000000,1,7250000006300,0,Debit,8400.0000000000000000,8400.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5941,RETAIL,HPY*OSSREFORMERS,Sale Transaction,11436.7500000000000000,1,7030000006254,0,Debit,11436.7500000000000000,11436.7500000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5941,RETAIL,HPY*FLOWREFORMERPIL,Sale Transaction,17850.0000000000000000,1,7030000006254,0,Debit,17850.0000000000000000,17850.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5941,RETAIL,HPY*LEVELUPFITNESSS,Sale Transaction,56400.0000000000000000,6,7030000006254,0,Debit,56400.0000000000000000,56400.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5942,OTHER,HPY*BOOKHOUSEONLINE,Sale Transaction,400.0000000000000000,1,7030000006254,0,Debit,400.0000000000000000,400.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5977,BEAUTY,HPY*THREEWOMENOPC,Sale Transaction,15975.0000000000000000,14,7030000006254,0,Debit,15975.0000000000000000,15975.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5999,RETAIL,HPY*TACTICALASIAINC,Sale Transaction,2750.0000000000000000,1,7030000006254,0,Debit,2750.0000000000000000,2750.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5999,RETAIL,HPY*NANGESTRINGSPLA,Sale Transaction,11000.0000000000000000,1,7030000006254,0,Debit,11000.0000000000000000,11000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,5999,RETAIL,HPY*PRENTAPH,Sale Transaction,924.0000000000000000,1,7030000006254,0,Debit,924.0000000000000000,924.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7011,HOTELS,HPY*THEGREYHOUSE,Sale Transaction,2350.0000000000000000,1,7030000006254,0,Debit,2350.0000000000000000,2350.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7221,SERVICES,HPY*MAKERSDENPHOTOG,Sale Transaction,2250.0000000000000000,1,7030000006254,0,Debit,2250.0000000000000000,2250.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7221,SERVICES,HPY*STILLSPHOTOSTUD,Sale Transaction,1000.0000000000000000,1,7030000006254,0,Debit,1000.0000000000000000,1000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7277,SERVICES,HPY*MANDALANARRATIV,Sale Transaction,1700.0000000000000000,1,7030000006254,0,Debit,1700.0000000000000000,1700.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7298,BEAUTY,HPY*CELLFITTCORP2,Sale Transaction,1666500.0000000000000000,3,7030000006254,0,Debit,1666500.0000000000000000,1666500.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7298,BEAUTY,HPY*HEYASTUDIO,Sale Transaction,16000.0000000000000000,1,7030000006254,0,Debit,16000.0000000000000000,16000.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7298,BEAUTY,HPY*BKS,Sale Transaction,1249.0000000000000000,2,7030000006254,0,Debit,1249.0000000000000000,1249.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7311,SERVICES,HPY*METROPRINTPHPRI,Sale Transaction,30545.0000000000000000,4,7030000006254,0,Debit,30545.0000000000000000,30545.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7333,SERVICES,HPY*AJDESIGNS,Sale Transaction,58800.0000000000000000,1,7030000006254,0,Debit,58800.0000000000000000,58800.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-11,2026,3,7399,OFFICE SERVICE,HPY*TRIANONINTERNAT,Sale Transaction,4679.1000000000000000,1,7030000006254,0,Debit,4679.1000000000000000,4679.1000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4722,TRAVEL,HPY*ISAACCALEBTRAVE,Sale Transaction,18395.0800000000000000,1,7250000006319,0,Debit,18395.0800000000000000,18395.0800000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*SONOMA,Sale Transaction,4195.5000000000000000,1,7030000006254,0,Debit,4195.5000000000000000,4195.5000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*MOONBUGTEATRADI,Sale Transaction,128195.0000000000000000,80,7250000006328,0,Debit,128195.0000000000000000,128195.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*SNKRHB,Sale Transaction,3089.0000000000000000,1,7030000006254,0,Debit,3089.0000000000000000,3089.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*CIRCUITROCKS,Sale Transaction,520500.0000000000000000,1,7030000006254,0,Debit,520500.0000000000000000,520500.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*SYMMETRYLABINC,Sale Transaction,1411.3600000000000000,1,7030000006254,0,Debit,1411.3600000000000000,1411.3600000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,4816,TELECOMMUNICATION,HPY*FARMTODOORSTEP,Sale Transaction,4914.0000000000000000,1,7250000006328,0,Debit,4914.0000000000000000,4914.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5045,OFFICE SUPPLIES,HPY*EFZCOMPUTERPART,Sale Transaction,44615.0000000000000000,2,7030000006254,0,Debit,44615.0000000000000000,44615.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5047,MEDICAL,HPY*DENTALDOMAINCOR,Sale Transaction,5840.0000000000000000,1,7030000006254,0,Debit,5840.0000000000000000,5840.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5085,HARDWARE,HPY*GOLDFORTUNETEXT,Sale Transaction,300829.6200000000000000,5,7030000006254,0,Debit,300829.6200000000000000,300829.6200000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5399,MISC RETAIL,HPY*NEOKURVEGROUPIN,Sale Transaction,3280.0000000000000000,1,7030000006254,0,Debit,3280.0000000000000000,3280.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5611,RETAIL,HPY*MNLA,Sale Transaction,6630.0000000000000000,3,7030000006254,0,Debit,6630.0000000000000000,6630.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5699,RETAIL,HPY*BOHOMANILA,Sale Transaction,1925.3600000000000000,1,7030000006254,0,Debit,1925.3600000000000000,1925.3600000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5712,HARDWARE,HPY*COMFORTLIVINGPH,Sale Transaction,10448.0000000000000000,1,7030000006254,0,Debit,10448.0000000000000000,10448.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5814,FAST FOOD RESTAURANTS,HPY*SUSHIFIX,Sale Transaction,2193.3300000000000000,2,7250000006300,0,Debit,2193.3300000000000000,2193.3300000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5814,FAST FOOD RESTAURANTS,HPY*RMFOOD,Sale Transaction,8400.0000000000000000,1,7250000006300,0,Debit,8400.0000000000000000,8400.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5941,RETAIL,HPY*LEVELUPFITNESSS,Sale Transaction,100500.0000000000000000,13,7030000006254,0,Debit,100500.0000000000000000,100500.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5942,OTHER,HPY*BOOKHOUSEONLINE,Sale Transaction,370.0000000000000000,1,7030000006254,0,Debit,370.0000000000000000,370.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5977,BEAUTY,HPY*THREEWOMENOPC,Sale Transaction,12070.0000000000000000,7,7030000006254,0,Debit,12070.0000000000000000,12070.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5995,RETAIL,HPY*PINEAPPLEPETSPH,Sale Transaction,80989.0000000000000000,5,7030000006254,0,Debit,80989.0000000000000000,80989.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,5999,RETAIL,HPY*TACTICALASIAINC,Sale Transaction,12459.0000000000000000,2,7030000006254,0,Debit,12459.0000000000000000,12459.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7221,SERVICES,HPY*KLIKMEDIAGROUP2,Sale Transaction,2564.0500000000000000,1,7030000006254,0,Debit,2564.0500000000000000,2564.0500000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7298,BEAUTY,HPY*BKS,Sale Transaction,1649.0000000000000000,3,7030000006254,0,Debit,1649.0000000000000000,1649.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7298,BEAUTY,HPY*CUTZANDCURLZBYJ,Sale Transaction,1522.5000000000000000,3,7030000006254,0,Debit,1522.5000000000000000,1522.5000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7298,BEAUTY,HPY*ELITEELEMENTSGR,Sale Transaction,1726.2000000000000000,1,7030000006254,0,Debit,1726.2000000000000000,1726.2000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7298,BEAUTY,HPY*THAIROYALESPACE,Sale Transaction,20.0000000000000000,1,7030000006254,0,Debit,20.0000000000000000,20.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7298,BEAUTY,HPY*ULTASKINMEDICAL,Sale Transaction,2400.0000000000000000,1,7030000006254,0,Debit,2400.0000000000000000,2400.0000000000000000
Payment Facilitator,HITPAY ECOMM,2026-03-12,2026,3,7311,SERVICES,HPY*METROPRINTPHPRI,Sale Transaction,5805.0000000000000000,3,7030000006254,0,Debit,5805.0000000000000000,5805.0000000000000000
